"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp","Family_Genus"
"Otu00591",13.9114651619684,-1.49833970937521,0.36831287095035,-4.06811661376122,4.73946622489741e-05,0.000408323243991162,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-003","0.0e+00","Control","Otu0059","D10_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-003"
"Otu00631",16.392809483193,1.33744706175076,0.26642687493482,5.0199405074205,5.16874850699154e-07,6.81058626803592e-06,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Anaerovibrio","0.0e+00","IAV","Otu0063","D10_IAVvsControl","Veillonellaceae Anaerovibrio"
"Otu00644",25.0794399306366,-3.50055581752935,0.35581776416929,-9.8380580455333,7.7186282285207e-23,8.64486361594319e-21,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","0.0e+00","Control","Otu0064","D10_IAVvsControl","Leuconostocaceae Leuconostoc"
"Otu00712",13.4569631922042,-1.2971406060298,0.295911239423514,-4.38354625717109,1.16762841867786e-05,0.000124547031325638,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","0.0e+00","Control","Otu0071","D10_IAVvsControl","Peptostreptococcaceae Romboutsia"
"Otu00722",11.3103877523251,-1.54295303882678,0.434059139285131,-3.55470694930634,0.00037840058868174,0.00242176376756313,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","2.0e-03","Control","Otu0072","D10_IAVvsControl","Enterococcaceae Enterococcus"
"Otu00761",0.910137734238373,-2.91186300320155,0.963303155481396,-3.02278985242853,0.00250456101844245,0.0124067065387277,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group","1.2e-02","Control","Otu0076","D10_IAVvsControl","Lachnospiraceae Lachnospiraceae_AC2044_group"
"Otu00772",21.0647965862469,-1.6725564410144,0.616321743794199,-2.71377159390453,0.00665220141767194,0.0270647500270116,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella","2.7e-02","Control","Otu0077","D10_IAVvsControl","Weeksellaceae Bergeyella"
"Otu00851",16.5903022104215,-1.27968528081613,0.472603724146333,-2.70773422940676,0.00677442481168805,0.0270647500270116,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","2.7e-02","Control","Otu0085","D10_IAVvsControl","Veillonellaceae Veillonella"
"Otu00923",10.0206023459398,-2.19205888445105,0.379416982626469,-5.77744008525075,7.58457167769574e-09,1.69894405580384e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Anaerococcus","0.0e+00","Control","Otu0092","D10_IAVvsControl","Family_XI Anaerococcus"
"Otu00981",8.45782711903647,-1.36688473007558,0.414880053226676,-3.29465039219121,0.000985441973829958,0.00515222562448035,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","5.0e-03","Control","Otu0098","D10_IAVvsControl","Peptostreptococcaceae Peptostreptococcus"
"Otu01011",15.2936758156313,-1.00469614105843,0.353127211363619,-2.84513939658952,0.00443919913577933,0.0194976589493053,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group","1.9e-02","Control","Otu0101","D10_IAVvsControl","Rikenellaceae Rikenellaceae_RC9_gut_group"
"Otu01042",20.1517956199226,-1.53690805909878,0.517678361382336,-2.96884740361725,0.0029891899793851,0.0139495532371305,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified","1.4e-02","Control","Otu0104","D10_IAVvsControl","Burkholderiaceae Burkholderiaceae_unclassified"
"Otu01083",18.9056563918977,3.02579996893622,0.537902135947059,5.6251867518779,1.85307387809439e-08,3.77353226084676e-07,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","0.0e+00","IAV","Otu0108","D10_IAVvsControl","Prevotellaceae Prevotella_7"
"Otu01091",18.0170866836182,-1.68159944123895,0.676080014700846,-2.48727873132447,0.0128724500940289,0.0480571470177081,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","4.8e-02","Control","Otu0109","D10_IAVvsControl","Porphyromonadaceae Porphyromonas"
"Otu01121",13.7762046155881,0.791421713017782,0.292843818127112,2.70253856844011,0.00688122005762454,0.0270647500270116,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","2.7e-02","IAV","Otu0112","D10_IAVvsControl","Christensenellaceae Christensenellaceae_R-7_group"
"Otu01202",6.06369067350431,-2.18737951154776,0.760784706244755,-2.87516230753994,0.00403819853807243,0.0180911294505645,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Parvimonas","1.8e-02","Control","Otu0120","D10_IAVvsControl","Family_XI Parvimonas"
"Otu01231",20.6488045158234,-0.760607647192231,0.256145756034899,-2.96943294695307,0.00298349917125677,0.0139495532371305,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthellaceae_unclassified","1.4e-02","Control","Otu0123","D10_IAVvsControl","Eggerthellaceae Eggerthellaceae_unclassified"
"Otu01284",21.9045044098383,-7.2989353885214,0.671421323315413,-10.8708721857089,1.58676630951681e-27,3.55435653331765e-25,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","0.0e+00","Control","Otu0128","D10_IAVvsControl","Veillonellaceae Dialister"
"Otu01314",12.1220383259834,0.966793430172682,0.286023786132395,3.38011549055285,0.00072455377175695,0.00405750112183892,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","4.0e-03","IAV","Otu0131","D10_IAVvsControl","Ruminococcaceae Oscillospira"
"Otu0136",11.2491724543113,0.809505598168998,0.313172797912584,2.58485284662225,0.00974205660812957,0.0369867911901869,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium","3.7e-02","IAV","Otu0136","D10_IAVvsControl","Erysipelotrichaceae Solobacterium"
"Otu0139",16.0967901258804,0.721702253317698,0.219552116546823,3.28715689317339,0.00101204431909435,0.00515222562448035,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_ge","5.0e-03","IAV","Otu0139","D10_IAVvsControl","Ruminococcaceae Ruminococcaceae_ge"
"Otu01432",9.95867035925642,-1.75937008044028,0.469024594813927,-3.75112542048732,0.000176042606109171,0.00123229824276419,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge","1.0e-03","Control","Otu0143","D10_IAVvsControl","Family_XIII Family_XIII_ge"
"Otu01441",10.2771931084925,-1.88493655889805,0.356103948349259,-5.29322004890928,1.20181162560919e-07,1.79470536090972e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Pseudoramibacter","0.0e+00","Control","Otu0144","D10_IAVvsControl","Eubacteriaceae Pseudoramibacter"
"Otu01621",7.59355482400645,1.31420698213067,0.380883433944514,3.45041780504983,0.000559719580310308,0.00321479964075664,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ND3007_group","3.0e-03","IAV","Otu0162","D10_IAVvsControl","Lachnospiraceae Lachnospiraceae_ND3007_group"
"Otu01661",14.0969262679842,-0.892179566288449,0.295658147200149,-3.01760521310606,0.00254780580706016,0.0124067065387277,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Syntrophococcus","1.2e-02","Control","Otu0166","D10_IAVvsControl","Lachnospiraceae Syntrophococcus"
"Otu01791",2.84119859971644,-2.49940578213364,0.70565015609221,-3.5419899798152,0.000397120559208258,0.00247097236840694,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Acidaminococcus","2.0e-03","Control","Otu0179","D10_IAVvsControl","Acidaminococcaceae Acidaminococcus"
"Otu0182",6.7616040197812,-1.53734236495248,0.430869127369641,-3.56800306008836,0.000359712304382812,0.00236986929946323,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcus","2.0e-03","Control","Otu0182","D10_IAVvsControl","Peptococcaceae Peptococcus"
"Otu0191",12.7275453338624,1.06009228204833,0.322287300305346,3.2892772412812,0.00100445030512853,0.00515222562448035,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1","5.0e-03","IAV","Otu0191","D10_IAVvsControl","Ruminococcaceae Ruminococcus_1"
"Otu01932",3.53609575611561,-1.94614904735137,0.558094787385084,-3.48712994878508,0.000488234065013293,0.00295579542062102,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobiaceae_ge","3.0e-03","Control","Otu0193","D10_IAVvsControl","Atopobiaceae Atopobiaceae_ge"
"Otu01951",6.37250222273135,-4.10760492780084,0.915511453036037,-4.48667781727811,7.23423429409618e-06,8.10234240938772e-05,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","0.0e+00","Control","Otu0195","D10_IAVvsControl","Sphingobacteriaceae Sphingobacterium"
"Otu0216",1.4884386448895,-3.13226236270037,0.831547546490963,-3.76678684931266,0.000165362065809901,0.00123229824276419,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae_unclassified","1.0e-03","Control","Otu0216","D10_IAVvsControl","Muribaculaceae Muribaculaceae_unclassified"
"Otu02431",12.3659627861533,3.93208854853031,0.491354228071254,8.00255360367042,1.2186509233774e-15,9.09926022788457e-14,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","0.0e+00","IAV","Otu0243","D10_IAVvsControl","Lachnospiraceae Lachnospiraceae_NK4A136_group"
"Otu0247",1.74037426793726,1.94110089274642,0.66803389811437,2.90569220847248,0.00366441710758757,0.0167516210632575,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-004","1.7e-02","IAV","Otu0247","D10_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-004"
"Otu02481",3.79991175408101,4.25350772067464,0.768045185978934,5.53809567239617,3.0577821969584e-08,5.70786010098902e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6","0.0e+00","IAV","Otu0248","D10_IAVvsControl","Ruminococcaceae Ruminiclostridium_6"
"Otu02541",2.00733168944393,-2.79567236785332,0.704471182522635,-3.96846945228096,7.2335727699906e-05,0.000578685821599248,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","1.0e-03","Control","Otu0254","D10_IAVvsControl","Atopobiaceae Atopobium"
"Otu0261",1.97097121078434,4.075422937643,1.10179072199202,3.69890838277772,0.000216528737078602,0.00146977082138203,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacteriaceae_unclassified","1.0e-03","IAV","Otu0261","D10_IAVvsControl","Sphingobacteriaceae Sphingobacteriaceae_unclassified"
"Otu02663",5.20003578594103,-3.68815099554435,0.889262282125137,-4.14742767086724,3.36231640630435e-05,0.000313816197921739,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified","0.0e+00","Control","Otu0266","D10_IAVvsControl","Leptotrichiaceae Leptotrichiaceae_unclassified"
"Otu0320",7.51851809011159,-5.23824585583765,0.958840373148342,-5.4631052284938,4.67877059926763e-08,8.06188164796884e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","0.0e+00","Control","Otu0320","D10_IAVvsControl","Caulobacteraceae Brevundimonas"
"Otu03282",9.45075624986676,-1.66559253689189,0.603068790961408,-2.7618616016203,0.00574728349485616,0.0247575289009188,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","2.5e-02","Control","Otu0328","D10_IAVvsControl","Leptotrichiaceae Leptotrichia"
"Otu03611",4.96751891086615,-5.43395871797711,0.733545476174252,-7.40780073556925,1.28411049083154e-13,5.7528149989253e-12,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Sharpea","0.0e+00","Control","Otu0361","D10_IAVvsControl","Erysipelotrichaceae Sharpea"
"Otu03931",2.34692463522031,3.54157543031474,0.7847415151417,4.51304711421472,6.39028193952648e-06,7.53380607607332e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_2","0.0e+00","IAV","Otu0393","D10_IAVvsControl","Lachnospiraceae Coprococcus_2"
"Otu0395",1.95722985216912,-4.0847511425544,1.03418516055733,-3.94972902178666,7.82397184230727e-05,0.000604334376785113,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","1.0e-03","Control","Otu0395","D10_IAVvsControl","Rhizobiaceae Shinella"
"Otu00023",2897.3261043907,1.69137707682018,0.514712798382625,3.286059880646,0.00101599409037768,0.00406397636151072,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","4.0e-03","IAV","Otu0002","D14_IAVvsControl","Pasteurellaceae Actinobacillus"
"Otu00083",371.948027991926,-0.762812088996412,0.291820778397456,-2.61397455378408,0.00894957016990333,0.0262184590892943,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","2.6e-02","Control","Otu0008","D14_IAVvsControl","Prevotellaceae Prevotella_9"
"Otu00133",91.1152305005827,-1.33195898894271,0.236006107625769,-5.6437479620433,1.66387599858371e-08,1.82150635634428e-07,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","0.0e+00","Control","Otu0013","D14_IAVvsControl","Veillonellaceae Megasphaera"
"Otu00142",184.076995806489,-2.2024933047999,0.265232774750161,-8.30400129423887,1.00662544872821e-16,3.48963488892445e-15,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","0.0e+00","Control","Otu0014","D14_IAVvsControl","Lactobacillaceae Lactobacillus"
"Otu00182",244.709653371486,1.04277456863806,0.169026849712863,6.16928358074169,6.86000993028048e-10,9.73327152887509e-09,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","0.0e+00","IAV","Otu0018","D14_IAVvsControl","Peptostreptococcaceae Terrisporobacter"
"Otu00222",96.8811778631591,-1.63010153083552,0.340855261791426,-4.78238628991154,1.73226381248798e-06,1.12597147811719e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","0.0e+00","Control","Otu0022","D14_IAVvsControl","Micrococcaceae Rothia"
"Otu00232",172.608900942984,-0.514017964146771,0.170556820583213,-3.0137637556159,0.00258028644960826,0.00925344106066412,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","9.0e-03","Control","Otu0023","D14_IAVvsControl","Lachnospiraceae Blautia"
"Otu00261",36.5002987105756,-1.44008033900884,0.334146052919563,-4.30973320326935,1.63451616463982e-05,8.94682532223904e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","0.0e+00","Control","Otu0026","D14_IAVvsControl","Ruminococcaceae Faecalibacterium"
"Otu00292",242.073373254696,3.54184107872906,0.387689543213278,9.13576633863607,6.49451504637403e-20,2.7017182592916e-18,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","0.0e+00","IAV","Otu0029","D14_IAVvsControl","Weeksellaceae Chryseobacterium"
"Otu00304",243.941195692221,3.0699438089275,0.286679519322335,10.708626190613,9.27276114479134e-27,6.42911439372199e-25,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","0.0e+00","IAV","Otu0030","D14_IAVvsControl","Streptococcaceae Lactococcus"
"Otu00332",38.5784118022043,-0.721206988326527,0.25235426476642,-2.85791480082209,0.00426434872695708,0.0140791196064615,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","1.4e-02","Control","Otu0033","D14_IAVvsControl","Lachnospiraceae Agathobacter"
"Otu00343",81.9751393298396,-0.601162341657114,0.243758582333631,-2.46622020813325,0.0136547359385284,0.0373708562528145,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","3.7e-02","Control","Otu0034","D14_IAVvsControl","Erysipelotrichaceae Turicibacter"
"Otu00353",65.2315937104924,3.74237955746155,0.302648406543517,12.3654361845234,4.02023070989916e-35,8.36207987659025e-33,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","0.0e+00","IAV","Otu0035","D14_IAVvsControl","Moraxellaceae Acinetobacter"
"Otu00365",6.48823304292028,-5.20257516443904,0.843799231513404,-6.16565525321458,7.019186198708e-10,9.73327152887509e-09,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter","0.0e+00","Control","Otu0036","D14_IAVvsControl","Weeksellaceae Empedobacter"
"Otu00371",149.716300877447,2.63934756987661,0.366011388038313,7.21110778553242,5.54985009852328e-13,1.28263202276982e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","0.0e+00","IAV","Otu0037","D14_IAVvsControl","Moraxellaceae Enhydrobacter"
"Otu00385",48.1287713107407,-0.998131864097669,0.178623241590407,-5.58791708856365,2.29809310128654e-08,2.390016825338e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002","0.0e+00","Control","Otu0038","D14_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-002"
"Otu00411",49.057314263103,1.42397527053598,0.323210612445933,4.40571941546068,1.05433367120707e-05,5.92706496246136e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","0.0e+00","IAV","Otu0041","D14_IAVvsControl","Aerococcaceae Aerococcus"
"Otu00472",30.4494185033752,-0.697583859672347,0.236637351851427,-2.94790257841596,0.00319937872783941,0.0110911795898433,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_2","1.1e-02","Control","Otu0047","D14_IAVvsControl","Prevotellaceae Prevotella_2"
"Otu00521",69.6540598150038,-1.1027955343371,0.248155509515961,-4.44396957572351,8.83140986407807e-06,5.10259236591177e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","0.0e+00","Control","Otu0052","D14_IAVvsControl","Prevotellaceae Alloprevotella"
"Otu00552",22.1953856113352,1.53579187118164,0.39511027490476,3.88699552688636,0.000101492623607527,0.000458923167616643,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified","0.0e+00","IAV","Otu0055","D14_IAVvsControl","Enterobacteriaceae Enterobacteriaceae_unclassified"
"Otu00573",81.4454883055962,1.97219956278301,0.403804910568347,4.88404056307087,1.0393367909299e-06,6.97361459720704e-06,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","0.0e+00","IAV","Otu0057","D14_IAVvsControl","Spirochaetaceae Treponema_2"
